Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,City-wide Emissions Inventory,Accounting Year,Inventory Boundary,Primary Protocol,Primary Protocol Comment,Common Reporting Framework inventory format (GPC) ,Gases Included,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total generation of grid supplied energy ,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total generation of grid supplied energy,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy),Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total generation of grid supplied energy ,Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Total Scope 1 Emissions (metric tonnes CO2e),Total Scope 2 Emissions (metric tonnes CO2e),Total Scope 3 emissions (metric tonnes CO2e),Total BASIC Emissions (GPC),Total BASIC+ Emissions (GPC),Chnage in emissions,Reason for change,​Land area (in square km),Population,Population Year,City Location,Last update
2019,834277,Municipality of Patagones,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,648432.87,0,16124.89,0,2473.31,,,,,,This is our first year of calculation,Other: Falta de datos,,31294,2014,,2020-05-01T03:57:57.217
2019,834287,Municipality of Terra Nova do Norte,,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),BASIC+ and HWP and fluctuant fleet (roads),Yes,"CH4, CO2, HFCs, N20, NF3, PFCs, SF6",297,,,,,,,,,,,Increased,Population increase,,10500,2018,,2020-05-01T03:57:57.217
2019,73666,Cuyahoga County,,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,,"CH4, CO2, N20",117759,16197834,,6257162,,418436,,,,,,Decreased,Other: Emissions reduction actions implemented,,1248371,2017,,2020-05-01T03:57:57.217
2019,59168,Commune de Dioudoubou,Dioudoubou,Senegal,Africa,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,7050,2017,POINT (-15.4789 12.7095),2020-05-01T03:57:57.217
2019,36261,Comune di Bolzano,Bolzano,Italy,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,Th einventory has been submitted to the Covenant of Mayors as part of the SEAP,,CO2,,485684,,,,,,,,,,Decreased,Technological change,,107669,2018,POINT (11.3566 46.4997),2020-05-01T03:57:57.217
2019,54637,Alcaldía de Cuenca,Cuenca,Ecuador,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"De acuerdo al GPC las fuentes de emisiones de GEI a nivel ciudad se dividen en tres alcances, seis categorías y tres niveles.",Yes,CO2,,1382392,,116682,,,,,,,,This is our first year of calculation,Lack of resource / funding overcome,,505585,2010,POINT (-79.0048 -2.90841),2020-05-01T03:57:57.217
2019,58865,Jammerbugt Kommune,Jammerbugt,Denmark,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,,,,,,Do not know,Change in staff,,38500,2016,POINT (9.54153 57.1453),2020-05-01T03:57:57.217
2019,35867,Region Metropolitana de Guadalajara,Guadalajara,Mexico,Latin America,"C40, CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,"CH4, CO2, HFCs, N20, PFCs, SF6",,,,,,,,,,,,This is our first year of calculation,,,4865122,2015,POINT (-103.35 20.6597),2020-05-01T03:57:57.217
2019,73789,Rafaela,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,0,0,0,0,0,,,,,,This is our first year of calculation,Other,,92945,2010,,2020-05-01T03:57:57.217
2019,49330,Kansas City,Kansas City,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),"While the ICLEI protocol was used, the ICLEI format was not used. Consultant The Brendle Group developed their own Excel spreadsheet that we used for 2013 and 2017 updates. That spreadsheet is uploaded.",,"CH4, CO2, N20",2410390,8752052,,,,,,,,,,Decreased,Other: Greatly improved emissions factors of the local electric utility by increased reliance on renewable energy sources,,488943,2017,POINT (-94.573 39.1429),2020-05-01T03:57:57.217
2019,58597,Municipalidad de La Unión,La Unión,Costa Rica,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),"Para el caso de Costa Rica, la metodología para la para la medición, reporte y verificación de las emisiones, reducciones, remociones y compensaciones de GEI a nivel cantonal está basada en este protocolo, pero considerando las modificaciones y las adaptaciones nece- sarias de acuerdo a la realidad nacional. Por ejemplo, el GHP indica dos tipos de reporte: uno básico y otro básico +. Para Costa Rica, se establece un tipo de reporte combinado que incluye todos los sectores a reportar, pero que hace la diferenciación sobre cuáles fuentes por sector son obligatorias de repor- tar y cuáles opcionales de acuerdo con la re- levancia de ciertos sectores en el inventario de gases de efecto invernadero nacional.",,"CH4, CO2, HFCs, N20, NF3, SF6",,,,,,,,,,,,This is our first year of calculation,Other: Año Base que se utilizará como referencia,,108990,2017,POINT (-83.9833 9.91667),2020-05-01T03:57:57.217
2019,60267,Prefeitura de Guarujá,Guarujá,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,-,,,,,,,,,,,,,,,,,,,,290752,2010,POINT (-46.2569 -23.9946),2020-05-01T03:57:57.217
2019,50558,"City of London, ON","London, ON",Canada,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",32000,2796000,,64000,,20000,,,,,,Decreased,Technological change,,387000,2017,POINT (-81.2497 42.9837),2020-05-01T03:57:57.217
2019,839972,Villa Eloisa,Villa Eloisa,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,"CH4, CO2, N20",,,,,,,,,,,,Do not know,Lack of documentation,,3144,2010,,2020-05-01T03:57:57.217
2019,60394,Gobierno Autónomo Municipal de Tarija,Tarija,Bolivia (Plurinational State of),Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,261188,2019,POINT (-63.4884 -21.2666),2020-05-01T03:57:57.217
2019,60104,Cambridge City Council,Cambridge,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,"CH4, CO2, N20",,,,,,,,,,,,This is our first year of calculation,Lack of resource / funding overcome,,124919,2017,POINT (0.16353 52.2077),2020-05-01T03:57:57.217
2019,16581,City of Seattle,Seattle,United States of America,North America,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),Complies with both ICLEI and GPC,,"CH4, CO2, SF6",,,,,,,,,,,,Decreased,Policy change,,730400,2018,POINT (-122.332 47.6062),2020-05-01T03:57:57.217
2019,832097,Município de Lagos,,Portugal,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,30442,2018,,2020-05-01T03:57:57.217
2019,834255,Municipality of Guaymallén,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,606275.11,0,168946.58,0,51751.74,,,,,,This is our first year of calculation,Other,,283803,2010,,2020-05-01T03:57:57.217
2019,36285,Comune di Firenze,Firenze,Italy,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2015-12-31,,,,,,,,,,,,,,,,,,,,378839,2019,POINT (11.2558 43.7696),2020-05-01T03:57:57.217
2019,54623,Prefeitura de Betim,Betim,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2013-01-01 - 2013-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"A elaboração do primeiro inventário de emissões de GEE de Betim para os anos de 2012 e 2013 teve como base as metodologias propostas pelo Global Protocol for Community-Scale Greenhouse Gas Emission Inventories¹ (GPC).   Os setores reportados foram Energia Estacionária, Transporte e Resíduos. Para que a relatoria dos dados esteja adequada aos requisitos estabelecidos pela metodologia, os cálculos e a elaboração deste inventário estão em consonância com as orientações de 2006 do IPCC para inventários nacionais de GEE.Os princípios elencados na metodologia e respeitados na elaboração foram: relevância, abrangência, consistência, transparência e exatidão.",,,,,,,,,,,,,,,,,378089,2010,POINT (-44.2012 -19.9673),2020-05-01T03:57:57.217
2019,826236,Prefeitura de Tremembé,Tremembé,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,40984,2015,POINT (-45.548 -22.9576),2020-05-01T03:57:57.217
2019,60340,Prefeitura de Rio Verde,Rio Verde,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,229651,2018,POINT (-50.4892 -17.9685),2020-05-01T03:57:57.217
2019,59707,"Town of Princeton, NJ",,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,,"CH4, CO2, N20",,532475,,,,,,,,,,Increased,Increased energy/electricity consumption,,31822,2019,,2020-05-01T03:57:57.217
2019,50203,Gaziantep Metropolitan Municipality,Gaziantep,Turkey,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2015-01-01 - 2015-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,,,"CH4, CO2, HFCs, N20, PFCs, SF6",,,,,,,,,,,,Increased,Population increase,,2028563,2018,,2020-05-01T03:57:57.217
2019,73695,Uranga,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",0,8459.14,0,1388.5,0,212.97,,,,,,,,,913,2010,,2020-05-01T03:57:57.217
2019,36263,Comune di Ravenna,Ravenna,Italy,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2010-01-01 - 2010-12-31,Same – covers entire city and nothing else,Regional or country specific methodology,IPSI Emilia Romagna Region methodology,,"CH4, CO2, HFCs, N20",,,,,,,,,,,,Decreased,Change in available data,,157663,2018,POINT (12.518 41.913),2020-05-01T03:57:57.217
2019,50211,Tbilisi City,Tbilisi,Georgia,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,1171,2019,POINT (44.8271 41.7151),2020-05-01T03:57:57.217
2019,827048,Zhenjiang Municipal People's Government,,China,East Asia,"C40, CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Regional or country specific methodology,,,"CH4, CO2, N20",,61674200,,,,,,,,,,Do not know,,,3186300,2018,,2020-05-01T03:57:57.217
2019,59657,"City of Beaverton, OR",,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,,CO2,,,,,,,,,,,,Increased,Population increase,,97514,2017,,2020-05-01T03:57:57.217
2019,60272,Prefeitura de Campina Grande,Campina Grande,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,410332,2017,POINT (-35.8808 -7.2291),2020-05-01T03:57:57.217
2019,60320,Prefeitura de Presidente Prudente,Presidente Prudente,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,226,2017,POINT (-51.3856 -22.1276),2020-05-01T03:57:57.217
2019,31163,Istanbul Metropolitan Municipality,Istanbul,Turkey,Europe,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),Calculations made based on GPC Methodology but answers entered in CRF format as desired.,Yes,"CH4, CO2, N20",2898491,35467899,,14454903,,,,,,,,Increased,Population increase,,15067724,2018,POINT (28.9784 41.0082),2020-05-01T03:57:57.217
2019,36512,Comune di Teramo,Tearmo,Italy,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2005-01-01 - 2005-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,the Seap of the Municipality of Teramo contains all data and it is available at the following link: http://mycovenant.eumayors.eu/docs/seap/1770_1354190690.pdf,,CO2,,,,,,,,,,,,Do not know,,,54586,2019,,2020-05-01T03:57:57.217
2019,50565,City of Toledo,Toledo,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,287208,2010,POINT (-83.5552 41.6639),2020-05-01T03:57:57.217
2019,832610,"Orange County, NC",,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,2017-01-01 - 2017-12-31,,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Because we began under a different protocol, we are  going back and making sure that everything is compliant with the GPC before proceeding. Estimated completion within 4 months.",,,,,,,,,,,,,,,,,142830,2017,,2020-05-01T03:57:57.217
2019,31184,Prefeitura de São Paulo,São Paulo,Brazil,Latin America,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,12989951,2533064,607946,16130962,,,,,11253503,2017,POINT (-46.7382 -23.5595),2020-05-01T03:57:57.217
2019,54478,Gemeente Nijmegen,Nijmegen,Netherlands,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,,Regional or country specific methodology,1 m3 natrural gas = 1.8 kg CO21 kwh electricity = 0.9 kg CO2,,CO2,,,,,,,,,,,,Decreased,Financial conditions,,175000,2017,POINT (5.84282 51.8449),2020-05-01T03:57:57.217
2019,31153,City of Berlin,Berlin,Germany,Europe,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,The Statistical Office of Berlin and Brandenburg is collecting an compiling Data for the Berlin Energy and Emission Balance based on guideline of the German Federal Statistical Office which uses the IPCC Guidelines for national reporting.,,CO2,,9792000,10261000,,,,,,,,,Stayed the same,Emissions have not changed,,3644998,2018,POINT (13.405 52.52),2020-05-01T03:57:57.217
